paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk,cluster_id,cluster_probability,umap_x,umap_y
35049969,S. cerevisiae,2021,J Fungi (Basel),yeast_model_organism,True,True,,"Purine auxotrophy is common in eukaryotic parasites and typical in budding yeast, making S. cerevisiae a suitable model",biological,purine_auxotrophy,Purine auxotrophy is an abundant trait among eukaryotic parasites and a typical marker for many budding yeast strains.,1.0,False,2,1.0,3.9291303,2.3117433
34978383,S. cerevisiae,2022,J Biophotonics,yeast_model_organism,True,True,,It is attractive for use in the fermentation industry,economic,fermentation_industry,Saccharomyces cerevisiae is an attractive organism used in the fermentation industry,1.0,False,3,0.9750659638384199,9.048231,3.6291194
34978383,S. cerevisiae,2022,J Biophotonics,yeast_model_organism,True,True,,It serves as an important model organism for virus research,biological,virus_research,is an important model organism for virus research,1.0,False,3,1.0,7.670295,3.3154984
34933452,S. cerevisiae,2021,mBio,yeast_model_organism,True,True,,It is used because it serves as a model organism for aging and longevity studies.,biological,aging_longevity,Saccharomyces cerevisiae is a model organism for aging and longevity studies.,1.0,False,2,1.0,3.2967613,0.49075335
34897464,S. cerevisiae,2022,Genetics,yeast_model_organism,True,True,,to provide fundamental understanding of eukaryotic genetics and cellular processes,biological,eukaryotic_genetics,"Saccharomyces cerevisiae is used to provide fundamental understanding of eukaryotic genetics, gene product function, and cellular biological processes.",1.0,False,3,1.0,6.7657886,2.84743
34786677,S. cerevisiae,2022,Methods Mol Biol,yeast_model_organism,True,True,,It is a frequently used model organism,biological,common_model,as a frequently used model organism,1.0,False,3,1.0,7.89264,3.6402788
34725148,S. cerevisiae,2021,Proc Natl Acad Sci U S A,yeast_model_organism,True,True,,to identify and characterize an iron homeostasis mechanism of action,technical,mechanism_of_action,to identify and characterize an iron homeostasis mechanism of action,1.0,False,3,0.6615641423099002,7.805208,2.133695
34725148,S. cerevisiae,2021,Proc Natl Acad Sci U S A,yeast_model_organism,True,True,,to emulate its traditional use as an unfractionated entity,technical,methodology,as an unfractionated entity to emulate its traditional use,1.0,False,3,0.770187677077061,6.3709087,2.510362
34683364,S. cerevisiae,2021,Microorganisms,yeast_model_organism,True,True,,It is a traditional model organism with a strong track record in eukaryotic biology,historical,traditional_model,Yeast Saccharomyces cerevisiae is a traditional model organism with unprecedented impact on our understanding of many fundamental processes in eukaryotic cells.,1.0,False,3,1.0,6.7525225,3.2231479
34683364,S. cerevisiae,2021,Microorganisms,yeast_model_organism,True,True,,It is exceptionally well suited for studying mitochondrial carriers,technical,mitochondrial_carrier_study,"As such, the yeast is also exceptionally well suited for investigation of mitochondrial carriers.",1.0,False,2,1.0,5.9272337,1.7983911
34627377,S. cerevisiae,2021,Cell Biosci,yeast_model_organism,True,True,,The budding yeast model enables single‑cell approaches to study telomerase‑negative cells.,technical,single_cell_approach,Experimental data using single-cell approaches in the budding yeast model organism show that telomerase-negative cells often experience...,0.957,False,2,0.8812847907646214,4.0991106,1.4477243
34576779,S. cerevisiae,2021,Microorganisms,yeast_model_organism,True,True,,Yeast has a foundational role in discovering cleavage and polyadenylation mechanisms and APA drivers,biological,foundational_role,Given the foundational role that research in this yeast has played in the discovery of the mechanisms of cleavage and polyadenylation and in the drivers of APA,1.0,False,2,1.0,3.8913944,1.4695868
34573285,S. cerevisiae,2021,Genes (Basel),yeast_model_organism,True,True,,its genetic tractability,biological,genetic_tractability,"Due to its genetic tractability, the yeast Saccharomyces cerevisiae represents a valuable model organism",1.0,False,3,1.0,4.7938123,5.2962985
34568775,S. cerevisiae,2021,MicroPubl Biol,yeast_model_organism,True,True,,S. cerevisiae is a well‑studied model organism,technical,well_studied_model,well‑studied model organism Saccharomyces cerevisiae,0.962,False,2,1.0,3.7395732,3.1748555
34568775,S. cerevisiae,2021,MicroPubl Biol,yeast_model_organism,True,True,,CaORC proteins share domain similarity with S. cerevisiae ORC proteins,biological,protein_similarity,domain architecture of CaORC proteins share similarities with the ORC proteins of S. cerevisiae,1.0,False,2,1.0,4.918318,1.0924404
34544138,S. cerevisiae,2021,G3 (Bethesda),yeast_model_organism,True,True,,S. cerevisiae is used because it is an established model organism for studying quantitative traits,biological,quantitative_traits,"The budding yeast Saccharomyces cerevisiae has become a model organism for studying quantitative traits, successfully increasing our knowledge in many aspects.",1.0,False,2,1.0,3.939995,2.701416
34542849,S. cerevisiae,2022,Methods Mol Biol,yeast_model_organism,True,True,,It is an appealing model organism for studying actin cytoskeleton organization and function,biological,actin_cytoskeleton,is an appealing model organism to study the organization and function of the actin cytoskeleton,1.0,False,3,1.0,7.2329044,3.0301695
34542848,S. cerevisiae,2022,Methods Mol Biol,yeast_model_organism,True,True,,It is widely used as a model organism in biological research,biological,model_organism_popularity,widely used as a model organism in biological research,1.0,False,3,1.0,7.8959255,3.41128
34440294,S. cerevisiae,2021,Genes (Basel),yeast_model_organism,True,True,,chosen because it serves as a model organism for studying iron homeostasis,biological,iron_homeostasis,used as a model organism for iron homeostasis studies,1.0,False,3,1.0,7.8305883,2.5439124
34440294,S. cerevisiae,2021,Genes (Basel),yeast_model_organism,True,True,,chosen due to its role as a food supplement and fermentative microorganism in the food industry,economic,food_industry,also as a food supplement and fermentative microorganism in the food industry,1.0,False,3,0.8633278097193958,9.110884,3.6293843
34431694,S. cerevisiae,2021,mSphere,yeast_model_organism,True,True,,S. cerevisiae is an important model organism,biological,model_organism,the important model organism Saccharomyces cerevisiae,1.0,False,2,1.0,3.6041555,3.094797
34356487,S. cerevisiae,2021,Biology (Basel),yeast_model_organism,True,True,,It is a conventional yeast widely used for fatty acid synthesis,biological,model_organism_suitability,Conventional yeast Saccharomyces cerevisiae is one of the models used for FA synthesis.,1.0,False,-1,0.0,9.901245,0.54645234
34356487,S. cerevisiae,2021,Biology (Basel),yeast_model_organism,True,True,,"It is suitable as a model organism and a great candidate for producing biomolecules, especially fatty acids",biological,model_organism_candidate,"making it suitable as a model organism and a great candidate for the production of biomolecules, especially FAs.",1.0,False,3,0.9025661381049204,8.723424,3.283273
34303549,S. cerevisiae,2022,Trends Biotechnol,yeast_model_organism,True,True,,widely used as a cell factory,economic,cell_factory,widely used as a cell factory,1.0,False,3,1.0,8.508521,3.5630293
34303549,S. cerevisiae,2022,Trends Biotechnol,yeast_model_organism,True,True,,important eukaryal model for studying cellular physiology related to human health and disease,biological,human_health_model,important eukaryal model organism for studying cellular physiology related to human health and disease,1.0,False,3,1.0,7.096593,2.9418051
34303549,S. cerevisiae,2022,Trends Biotechnol,yeast_model_organism,True,True,,first eukaryal organism with a genome-scale metabolic model,historical,first_GEM,first eukaryal organism for which a genome-scale metabolic model (GEM) was developed,1.0,False,3,0.907816224597041,6.476943,3.7483966
34297314,S. cerevisiae,2021,Geroscience,yeast_model_organism,True,True,,S. cerevisiae is a premier model for identifying genetic and molecular factors that modulate cellular aging and for evaluating longevity interventions,biological,aging_mechanisms,has served as a premier model organism for identifying genetic and molecular factors that modulate cellular aging and is a powerful system in which to evaluate candidate longevity interventions,1.0,False,2,1.0,3.5555115,1.1605973
34097566,S. cerevisiae,2021,Virulence,yeast_model_organism,True,True,,S. cerevisiae is used because septin roles have already been identified in this model organism,biological,reference_model,the roles played by septins were identified in the model organism Saccharomyces cerevisiae,1.0,False,2,1.0,3.657551,3.0379338
37744109,S. cerevisiae,2021,Front Fungal Biol,yeast_model_organism,True,True,,S. cerevisiae is an important model organism for investigating aging processes,biological,aging_studies,Saccharomyces cerevisiae has become an important model organism for the investigation of these processes.,1.0,False,2,1.0,3.4401007,0.8323127
37744109,S. cerevisiae,2021,Front Fungal Biol,yeast_model_organism,True,True,,Yeast is used in industrial processes such as beer and wine production,economic,industrial_application,Yeast is used in industrial processes (beer and wine production),1.0,False,-1,0.0,4.1323323,3.509621
34043202,S. cerevisiae,2021,Methods Mol Biol,yeast_model_organism,True,True,,It is amenable to genetic analysis and cell biology,biological,genetic_analysis,amenable both to genetic analysis and cell biology,1.0,False,3,1.0,5.2657275,4.1301174
34043202,S. cerevisiae,2021,Methods Mol Biol,yeast_model_organism,True,True,,It provides platforms to examine pathogenic proteins involved in human diseases,technical,protein_analysis_platform,yeast has provided platforms to examine the properties of pathogenic proteins involved in human diseases,1.0,False,3,0.8604823540327964,6.7423706,2.466998
34033682,S. cerevisiae,2021,Yeast,yeast_model_organism,True,True,,Yeast is a versatile model for investigating kAE1-related research questions,technical,model_system,highlight the versatility of yeast as model to investigate kAE1-related research questions,1.0,False,2,1.0,3.8809452,1.9709665
33969449,S. cerevisiae,2021,World J Microbiol Biotechnol,yeast_model_organism,True,True,,S. cerevisiae is a well-known model organism,historical,established_model,well-known model organism Saccharomyces cerevisiae,1.0,False,2,1.0,3.60694,3.3203797
33950496,S. cerevisiae,2021,Methods Mol Biol,yeast_model_organism,True,True,,widely accepted and well‑studied eukaryotic model organism,historical,model_organism_acceptance,which is a widely accepted and well‑studied eukaryotic model organism,0.957,False,3,1.0,6.7751145,3.8393068
33950496,S. cerevisiae,2021,Methods Mol Biol,yeast_model_organism,True,True,,generally able to synthesize all amino acids on its own (prototrophic),biological,amino_acid_prototrophy,"are generally able to synthesize all amino acids on their own (i.e., prototrophic)",1.0,False,-1,0.0,9.659256,1.4087404
33806931,S. cerevisiae,2021,Bioengineering (Basel),yeast_model_organism,True,True,,It is a model organism,biological,model_organism,based on the model organism Saccharomyces cerevisiae (Sc2.0),1.0,False,3,1.0,7.572992,4.28866
33800717,S. cerevisiae,2021,Molecules,yeast_model_organism,True,True,,suitable for large-scale RNA nanoparticle production,technical,large_scale_production,as a potential model organism for the production of RNA nanoparticles on a large scale,1.0,False,-1,0.0,9.903967,2.6299028
