paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk
33659389,S. cerevisiae,2020,Bio Protoc,yeast_model_organism,True,True,,Genes and systems for ion homeostasis in S. cerevisiae are conserved across eukaryotes including humans,biological,conserved_genes,many of the genes and biological systems that function in yeast ion homeostasis are conserved throughout unicellular eukaryotes to humans,1.0,False
33624192,S. cerevisiae,2021,Curr Microbiol,yeast_model_organism,True,True,,It is an ideal model organism for studying molecular mechanisms of metal‑induced stress response.,biological,stress_response_mechanisms,Yeast Saccharomyces cerevisiae is an ideal model organism for studying molecular mechanisms of the stress response provoked by metals.,1.0,False
33616103,S. cerevisiae,2021,J Vis Exp,yeast_model_organism,True,True,,High conservation of NL synthesis enzymes makes yeast a useful model for studying their function and regulation.,biological,conserved_enzymes,"The enzymes responsible for the synthesis of NLs are highly conserved from Saccharomyces cerevisiae (yeast) to humans, making yeast a useful model organism to dissect the function and regulation of NL metabolism enzymes.",1.0,False
33610760,S. cerevisiae,2021,Biochim Biophys Acta Mol Cell Biol Lipids,yeast_model_organism,True,True,,It is an invaluable model organism,biological,model_organism,"invaluable model organism yeast, Saccharomyces cerevisiae",1.0,False
33586710,S. cerevisiae,2021,J Vis Exp,yeast_model_organism,True,True,,ease of genetic manipulation and conserved eukaryotic cellular machinery,biological,genetic_manipulation,The ease of genetic manipulation and the strong evolutionary conservation of eukaryotic cellular machinery in the budding yeast Saccharomyces cerevisiae has made it a pre-eminent genetic model organism.,1.0,False
33568458,S. cerevisiae,2021,mSphere,yeast_model_organism,False,True,no explicit justification provided,,,,,,
33544487,S. cerevisiae,2020,Biol Chem,yeast_model_organism,True,True,,Because many pioneering studies on VLCFA enzymes were performed in S. cerevisiae,historical,pioneering_studies,many of the pioneering studies were performed in the model organism Saccharomyces cerevisiae,1.0,False
33505376,S. cerevisiae,2020,Front Microbiol,yeast_model_organism,True,True,,S. cerevisiae is chosen because it is the most studied model yeast.,historical,most_studied,the most studied model yeast,1.0,False
33466757,S. cerevisiae,2021,Int J Mol Sci,yeast_model_organism,True,True,,availability of genetic assay and gene editing tools,technical,genetic_tools,The exquisite genetic assay and gene editing tools available for the model organism Saccharomyces cerevisiae facilitate deep exploration of the mechanisms underlying chromosomal rearrangements.,1.0,False
33462792,S. cerevisiae,2021,Biol Trace Elem Res,yeast_model_organism,True,True,,It is an eukaryotic unicellular model organism,biological,model_organism,Saccharomyces cerevisiae (budding yeast) is an eukaryotic unicellular model organism.,1.0,False
33462792,S. cerevisiae,2021,Biol Trace Elem Res,yeast_model_organism,True,True,,It has provided extensive scientific knowledge about cellular and molecular biology,biological,knowledge_base,It has provided much scientific knowledge about cellular and molecular biology,1.0,False
33462792,S. cerevisiae,2021,Biol Trace Elem Res,yeast_model_organism,True,True,,It offers economic benefits,economic,economic_benefits,in addition to its economic benefits,1.0,False
33442514,S. cerevisiae,2021,3 Biotech,yeast_model_organism,False,True,explanation,,,,,,
33427932,S. cerevisiae,2021,Appl Microbiol Biotechnol,yeast_model_organism,False,True,No explicit justification for using S. cerevisiae is provided in the abstract.,,,,,,
33384762,S. cerevisiae,2020,J Microbiol Biol Educ,yeast_model_organism,False,True,explanation,,,,,,
33377118,S. cerevisiae,2020,STAR Protoc,yeast_model_organism,True,True,,its asymmetric division enables study of phenotype maintenance and inheritance,biological,asymmetric division,due to its asymmetric division,1.0,False
33315917,S. cerevisiae,2020,PLoS One,yeast_model_organism,True,True,,"S. cerevisiae septins are essential, providing a well‑characterized model for septin studies",biological,essentiality,In the model organism Saccharomyces cerevisiae septins are essential.,1.0,False
33289547,S. cerevisiae,2021,Anal Chem,yeast_model_organism,True,True,,It is an important model organism for studying eukaryotic cell biology and human biology,biological,model_organism,is an important model organism to understand the biology of the eukaryotic cells and humans,1.0,False
33289547,S. cerevisiae,2021,Anal Chem,yeast_model_organism,True,True,,It is attractive for industrial production of value-added products,economic,industrial_production,is one of the most attractive microbial species used for industrial production of value-added products,1.0,False
33230777,S. cerevisiae,2021,Methods Mol Biol,yeast_model_organism,True,True,,provides opportunities to expand classical systems for mitochondrial translation analysis,technical,methodology,offers possibilities to expand the classical systems to analyze mitochondrial translation,1.0,False
33218482,S. cerevisiae,2020,Anal Chim Acta,yeast_model_organism,True,True,,It is a widely used eukaryotic model organism for studying fundamental cellular processes and disease mechanisms.,biological,fundamental_cellular_processes,widely used for the investigation of fundamental cellular processes and disease mechanisms,1.0,False
33208940,S. cerevisiae,2020,Nature,yeast_model_organism,False,True,no explicit justification provided,,,,,,
33195154,S. cerevisiae,2020,Front Bioeng Biotechnol,yeast_model_organism,True,True,,It serves as an important synthetic biology chassis for high-value metabolite production.,technical,synthetic_biology_chassis,"The model organism, baker's yeast (Saccharomyces cerevisiae) is an important synthetic biology chassis for high-value metabolite production.",1.0,False
33184262,S. cerevisiae,2020,Nat Commun,yeast_model_organism,False,True,The abstract does not provide any explicit statement explaining why the authors selected Saccharomyces cerevisiae as their model organism.,,,,,,
33171213,S. cerevisiae,2021,Biochim Biophys Acta Gen Subj,yeast_model_organism,False,True,no explicit justification provided,,,,,,
33149159,S. cerevisiae,2020,Nat Commun,yeast_model_organism,True,True,,It is an important industrial microorganism relevant for one‑carbon substrate growth.,economic,industrial_relevance,Saccharomyces cerevisiae is an important industrial microorganism for which growth on one-carbon substrates would be relevant.,1.0,False
33149159,S. cerevisiae,2020,Nat Commun,yeast_model_organism,True,True,,It is the preeminent eukaryotic model organism and industrial workhorse.,biological,model_organism,"preeminent eukaryotic model organism and industrial workhorse, S. cerevisiae",1.0,False
33138786,S. cerevisiae,2020,BMC Genomics,yeast_model_organism,True,True,,"Most genes lack a yeast ortholog, enabling discovery of functions not conserved in S. cerevisiae",biological,gene_conservation,"most genes do not possess a yeast ortholog, suggesting that our analysis will reveal functions that are not conserved in Saccharomyces cerevisiae",1.0,False
33137869,S. cerevisiae,2020,Metabolites,yeast_model_organism,False,True,no explicit justification provided,,,,,,
33131730,S. cerevisiae,2021,Chemosphere,yeast_model_organism,False,True,no explicit justification provided,,,,,,
33119964,S. cerevisiae,2021,Yeast,yeast_model_organism,True,True,,used as a model organism for cellular and molecular biology studies,biological,model_organism,a model organism for cellular and molecular biology studies,1.0,False
33119964,S. cerevisiae,2021,Yeast,yeast_model_organism,True,True,,has diverse biotechnological applications,technical,biotechnological_applications,a microorganism with diverse biotechnological applications,1.0,False
33116258,S. cerevisiae,2020,Sci Rep,yeast_model_organism,True,True,,Extensive evolutionary conservation of copper homeostasis between humans and S. cerevisiae makes it a suitable model,biological,evolutionary_conservation,The observation of extensive evolutionary conservation in copper homeostatic systems between human and Saccharomyces cerevisiae made this organism a suitable model organism for elucidating molecular mechanisms of copper transport and homeostasis.,1.0,False
33101372,S. cerevisiae,2020,Front Genet,yeast_model_organism,True,True,,its intrinsic sensitivity to oxidative stress,biological,oxidative_stress_sensitivity,"using the model organism, Saccharomyces cerevisiae, with its intrinsic sensitivity to oxidative stress",1.0,False
33096888,S. cerevisiae,2020,Toxins (Basel),yeast_model_organism,True,True,,It was chosen because it serves as a eukaryotic model organism.,biological,eukaryotic_model,using Saccharomyces cerevisiae as eukaryotic model organism,1.0,False
33023931,S. cerevisiae,2020,Genetics,yeast_model_organism,False,True,explanation,,,,,,
33023227,S. cerevisiae,2020,Viruses,yeast_model_organism,True,True,,S. cerevisiae is used as a surrogate host because it lacks crucial plant antiviral mechanisms such as RNA interference (RNAi).,technical,surrogate_host,a surrogate host for TBSV that lacks crucial plant antiviral mechanisms such as RNA interference (RNAi),1.0,False
33013818,S. cerevisiae,2020,Front Microbiol,yeast_model_organism,True,True,,It is used as a model organism to study how eukaryotic cells adapt to iron availability changes.,biological,model_organism,The budding yeast Saccharomyces cerevisiae has been used as a model organism to study the adaptation of eukaryotic cells to changes in iron availability.,1.0,False
33007436,S. cerevisiae,2020,Environ Toxicol Pharmacol,yeast_model_organism,True,True,,Because S. cerevisiae is a simple eukaryotic model organism,biological,simplicity,simple eukaryotic model organism,1.0,False
32991258,S. cerevisiae,2020,OMICS,yeast_model_organism,False,True,explanation,,,,,,
35021749,S. cerevisiae,2020,ACS Appl Bio Mater,yeast_model_organism,True,True,,It is used because it is a fungal model organism.,biological,model_organism,"Saccharomyces cerevisiae, a fungal model organism",1.0,False
32945857,S. cerevisiae,2020,FEMS Yeast Res,yeast_model_organism,False,True,explanation,,,,,,
32933557,S. cerevisiae,2020,Epigenetics Chromatin,yeast_model_organism,True,True,,"Technical difficulties prevent comprehensive analysis of histone mutations in mammalian spermatogenesis, so yeast is used as an alternative.",technical,experimental_limitations,Technical difficulties exclude comprehensive analysis of precise histone mutations during mammalian spermatogenesis.,1.0,False
